Origem,Data protocolo,Tipo de Tecnologia,Tema da Saúde,Demandante,Nome da tecnologia,Status,Indicação,Motivo da solicitação,Data decisão
Externa,2013-03-14,Produto,Cardiovascular,Sociedade Brasileira de Hemodinâmica e Cardiologia Intervencionista,Implante por cateter de bioprótese valvar aórtica (TAVI),Processo encerrado: decisão de não incorporação no SUS,Estenose valvar aórtica severa em pacientes inoperáveis,Incorporação,2014-01-30
Externa,2013-03-27,Produto,Cardiovascular,B.Braun Melsungen AG  Laboratórios B. Braun,Cateter balão de troca rápida,Processo encerrado: decisão de não incorporação no SUS,Reestenose coronariana intrastent,Incorporação,2014-01-30
Externa,2013-03-27,Medicamento,Reumatologia ,Takeda Pharma ,Mesalazina,Processo encerrado: a pedido do demandante,Antinflamatório de ação local na retocolite ulcerativa ativa leve a moderada,Incorporação,
Externa,2013-04-05,Medicamento,Saúde da Mulher,Novartis Biociências,Everolimo,Processo encerrado: decisão de não incorporação no SUS,Câncer de mama avançado na pósmenopausa,Incorporação,2014-01-30
Externa,2013-04-25,Medicamento,Endocrinologia,Novo Nordisk Farmacêutica do Brasil,Insulina detemir,Processo encerrado: a pedido do demandante,Diabetes mellitus tipo I,Incorporação,
Externa,2013-04-25,Medicamento,Endocrinologia,Novo Nordisk Farmacêutica do Brasil,Insulina detemir,Processo encerrado: a pedido do demandante,Diabetes mellitus tipo II,Incorporação,
Externa,2012-06-14,Medicamento,Infectologia,GlaxoSmithKline Brasil,"Vacina difteria, tétano e pertussis (acelular) dTpa",Processo encerrado: decisão de incorporação no SUS,Vacinação de gestantes,Incorporação,2013-09-11
Externa,2013-07-29,Medicamento,Oftalmologia,Novartis Biociências,Ranibizumabe,Processo encerrado: decisão de não incorporação no SUS,Degeneração macular relacionada à idade exsudativa,Incorporação,2015-04-10
Externa,2013-07-29,Medicamento,Neurologia,Novartis Biociências,Fingolimode,Processo encerrado: decisão de não incorporação no SUS,Esclerose múltipla 1ª e 2ª linha,Incorporação,2014-07-01
Externa,2013-08-01,Produto,Cardiovascular,Sociedade Brasileira de Hemodinâmica e Cardiologia Intervencionista,Stent farmacológico,Processo encerrado: decisão de incorporação no SUS,Doença arterial coronariana (DAC),Incorporação,2014-08-28
Externa,2013-08-02,Produto,Cardiovascular,Angelmed Internacional Produtos Médicos,Sistema Angelmed Guardian,Processo encerrado: decisão de não incorporação no SUS,Monitoramento ambulatorial de isquemia do miocárdio,Incorporação,2014-01-30
Externa,2013-09-30,Medicamento,Oncologia,Justiça Federal da 1ª Região  Seção Judiciária de Minas Gerais,Trióxido de arsênio,Processo encerrado: decisão de não incorporação no SUS,Leucemia promielocítica aguda (LPA),Incorporação,2014-12-17
Externa,2013-09-23,Produto,Obstetrícia,Koplast Ci,Teste qualitativo para detecção de fibronectina fetal,Processo encerrado: decisão de não incorporação no SUS,Diagnóstico do trabalho de parto prematuro,Incorporação,2015-04-10
Externa,2013-10-09,Produto,Nutrologia,Danone,Alimento para suplementação de nutrição enteral ou oral,Processo encerrado: decisão de não incorporação no SUS,Melhora da memória em pacientes com doença de Alzheimer na fase leve,Incorporação,2014-07-07
Externa,2013-10-18,Medicamento,Reumatologia ,Produtos Roche Químicos e Farmacêuticos,Tocilizumabe,Processo encerrado: decisão de não incorporação no SUS,Artrite reumatoide 1ª linha de tratamento com biológicos após falha a MMCDs sintéticos,Incorporação,2015-03-17
Externa,2013-10-25,Procedimento,Reumatologia ,Emergo Brazil Import,Transporte Renal,Processo encerrado: por decisão da Conitec,Acomodação/perfusão de rins transplantáveis sob temperatura e condições assépticas,Incorporação,
Externa,2013-11-21,Medicamento,Psiquiatria,Defensoria Pública da União no Rio Grande do Sul,Risperidona,Processo encerrado: decisão de incorporação no SUS,Transtorno do espectro do autismo (TEA),Ampliação de Uso,2014-09-18
Externa,2014-02-07,Medicamento,Psiquiatria,Ministério Público Federal  Procuradoria da República no Rio Grande do Sul,Risperidona,Processo encerrado: decisão de não incorporação no SUS,Dependência química transtornos mentais e comportamentais devido ao uso de substância psicoativa Cocaína/crack,Incorporação,2015-03-17
Externa,2014-03-13,Produto,Ortopedia,Ministério Público Federal  Procuradoria da República no Município de Rio Verde/GO,Hilano GF 20,Processo encerrado: decisão de não incorporação no SUS,Dor associada com a osteoartrose do joelho,Incorporação,2014-12-17
Externa,2014-03-31,Medicamento,Reumatologia ,Bristol Myers Squibb Farmacêutica,Abatacepte subcutâneo,Processo encerrado: decisão de incorporação no SUS,Artrite reumatoide moderada a grave,Incorporação,2015-03-17
Externa,2014-04-03,Medicamento,Pneumologia,AstraZeneca do Brasil ,Budesonida 200 mcg/formoterol 6mcg,Processo encerrado: decisão de não incorporação no SUS,Asma,Incorporação,2015-04-10
Externa,2014-06-10,Medicamento,Reumatologia ,Bristol Myers Squibb Farmacêutica,Abatacepte,Processo encerrado: decisão de não incorporação no SUS,2ª etapa (1ª etapa de biológicos) do tratamento da artrite reumatoide moderada a grave,Incorporação,2015-04-10
Externa,2014-07-14,Medicamento,Oncologia,Merck Sharp & Dohme Farmacêutica,Cetuximabe,Processo encerrado: decisão de não incorporação no SUS,Câncer de cabeça e pescoço metastático,Incorporação,2015-06-09
Externa,2014-08-01,Medicamento,Endocrinologia,Laboratórios Pfizer,Pegvisomanto,Processo encerrado: decisão de não incorporação no SUS,Acromegalia,Incorporação,2015-06-09
Externa,2014-09-01,Medicamento,Oncologia,Bionovis Companhia Brasileira de Biotecnologia Farmacêutica,Cetuximabe,Processo encerrado: decisão de não incorporação no SUS,Câncer de cabeça e pescoço metastático,Incorporação,2015-06-09
Externa,2014-09-19,Medicamento,Infectologia,Ministério Público Federal Procuradoria da República no Município de Bauru SP,Linezolida,Processo encerrado: por decisão da Conitec,Pacientes com sistema venoso fragilizado em consequência da quimio para neoplasia,Incorporação,
Externa,2014-10-06,Produto,Cardiovascular,Advocacia Geral da União Procuradoria Seccional da União em Uberlândia,Cateter balão farmacológico,Processo encerrado: decisão de não incorporação no SUS,Reestenose coronariana intrastent,Incorporação,2015-07-27
Externa,2014-10-07,Medicamento,Imunologia,Shire Farmacêutica Brasil,Icatibanto,Processo encerrado: decisão de não incorporação no SUS,Crise aguda moderada ou grave do angioedema hereditário,Incorporação,2015-07-15
Externa,2014-10-22,Medicamento,Oncologia,Sociedade Brasileira de Oncologia Pediátrica SOBOPE,Cloridrato de dexrazoxano,Processo encerrado: a pedido do demandante,Prevenção de cardiomiopatias associadas a utilização de antraciclinas,Incorporação,
Externa,2014-11-05,Medicamento,Nefrologia,Laboratório Químico Farmacêutico Bergamo,Cinacalcete,Processo encerrado: decisão de incorporação no SUS,Hiperparatireoidismo secundário (HPTS) à doença renal crônica,Incorporação,2015-09-30
Externa,2014-11-07,Medicamento,Infectologia,GlaxoSmithKline Brasil,Dolutegravir sódico,Processo encerrado: decisão de incorporação no SUS,3ª linha de tratamento da infecção pelo HIV (Vírus de imunodeficiência humana),Incorporação,2015-10-29
Externa,2014-11-25,Produto,Imunologia,Nestlé Brasil,Fórmula alimentar Agente imunomoduladores,Processo encerrado: decisão de não incorporação no SUS,Uso enteral ou oral no préoperatório de cirurgias oncológicas eletivas gastrointestinais de grande porte,Incorporação,2016-01-14
Externa,2014-12-15,Medicamento,Oncologia,Merck Sharp & Dohme Farmacêutica,Cetuximabe,Processo encerrado: decisão de não incorporação no SUS,"1ª linha de pacientes com câncer colorretal metastático com expressão de EGFR, sem mutação do gene RAS",Incorporação,2015-10-29
Externa,2014-12-17,Medicamento,Neurologia,Biogen Brasil Produtos Farmacêuticos ,Natalizumabe 300 mg,Processo encerrado: a pedido do demandante,1ª linha de tratamento para esclerose múltipla recorrente remitente (EMRR) de rápida evolução,Incorporação,
Externa,2014-12-19,Medicamento,Pneumologia,GlaxoSmithKline Brasil,Fluticasona,Processo encerrado: decisão de não incorporação no SUS,Redução dos sintomas e exacerbações da asma em pacientes tratados com broncodilatadores isolados ou outra terapia profilática,Incorporação,2015-09-30
Externa,2015-02-09,Procedimento,Oncologia,Sociedade Brasileira de Radioterapia  SBRT,Radioterapia de intensidade modulada (IMRT),Processo encerrado: decisão de não incorporação no SUS,Tumores de cabeça e pescoço em estágio inicial e localmente avançada,Incorporação,2017-04-12
Externa,2015-04-22,Medicamento,Infectologia,AbbVie Farmacêutica,"Veruprevir, ritonavir, ombitasvir e dasabuvir",Processo encerrado: decisão de não incorporação no SUS,Hepatite C crônica causada por infecção pelo genótipo 1 do HCV,Incorporação,2015-11-20
Externa,2015-04-24,Medicamento,Neurologia,Novartis Biociências,Rivastigmina adesivo transdérmico,Processo encerrado: decisão de não incorporação no SUS,Demência para doença de Alzheimer,Incorporação,2016-01-27
Externa,2015-08-14,Medicamento,Pneumologia,6ª Vara Federal de Sergipe,Tobramicina (Antibiótico Inalatório),Processo encerrado: decisão de incorporação no SUS,Infecção crônica por Pseudomonas aeruginosa das vias aéreas em pacientes com fibrose cística,Incorporação,2016-10-27
Externa,2015-08-21,Medicamento,Ginecologia,Federação Brasileira das Associações de Ginecologia e Obstetrícia ,Sistema intrauterino liberador de levonorgestrel (52 mg),Processo encerrado: decisão de não incorporação no SUS,Anticoncepção em mulheres de 15 a 19 anos de idade,Incorporação,2016-04-12
Externa,2015-08-21,Medicamento,Ginecologia,Federação Brasileira das Associações de Ginecologia e Obstetrícia ,Implante subdérmico de etonogestrel,Processo encerrado: decisão de não incorporação no SUS,Anticoncepção em mulheres de 15 a 19 anos de idade,Incorporação,2016-04-12
Externa,2015-08-25,Medicamento,Cardiovascular,Laboratório Servier do Brasil,Ivabradina,Processo encerrado: decisão de não incorporação no SUS,Insuficiência cardíaca crônica moderada a grave em indivíduos com frequência cardíaca ≥70 bpm e que toleram menos de 50% da dose alvo recomendada de agentes betabloqueadores,Incorporação,2016-05-27
Externa,2015-09-02,Produto,Hematologia,TBS Brasil,Teste de cadeia leve livre,Processo encerrado: decisão de não incorporação no SUS,Relação kappa/lambda para gamopatias monoclonais,Incorporação,2016-06-10
Externa,2015-09-08,Medicamento,Dermatologia,JanssenCilag Farmacêutica,Golimumabe,Processo encerrado: decisão de incorporação no SUS,Tratamento da artrite psoríaca,Incorporação,2016-04-12
Externa,2015-09-08,Medicamento,Dermatologia,JanssenCilag Farmacêutica,Golimumabe,Processo encerrado: decisão de incorporação no SUS,Tratamento da espondilite anquilosante,Incorporação,2016-05-27
Externa,2015-09-21,Medicamento,Cardiologia,Sociedade Brasileira de Oncologia Pediátrica SOBOPE,Dexrazoxano,Processo encerrado: decisão de não incorporação no SUS,Prevenção de cardiotoxicidade causada por antraciclinas em crianças,Incorporação,2016-06-10
Externa,2015-09-22,Medicamento,Pneumologia,Novartis Biociências,Omalizumabe,Processo encerrado: decisão de não incorporação no SUS,Asma alérgica grave,Incorporação,2016-07-08
Externa,2015-10-21,Medicamento,Reumatologia ,Produtos Roche Químicos e Farmacêuticos,Tocilizumabe,Processo encerrado: decisão de não incorporação no SUS,Monoterapia na 2ª etapa de tratamento da artrite reumatoide moderada a grave,Incorporação,2016-08-04
Externa,2015-11-12,Medicamento,Neurologia,Biogen Brasil Produtos Farmacêuticos ,Fumarato de dimetila,Processo encerrado: decisão de não incorporação no SUS,Esclerose múltipla remitente recorrente após a 1ª falha terapêutica,Incorporação,2016-08-04
Externa,2015-12-09,Produto,Oncologia,Carl Zeiss Meditec AG,Radioterapia intraoperatória,Processo encerrado: decisão de não incorporação no SUS,"Câncer de mama em estádios iniciais sem acometimento linfático axilar (0, I ou II com N0), em dose única, adjuvante à mastectomia parcial",Incorporação,2016-08-04
Externa,2016-04-05,Medicamento,Infectologia,AbbVie Farmacêutica,"Veruprevir, ritonavir, ombitasvir e dasabuvir",Processo encerrado: decisão de incorporação no SUS,Hepatite C crônica causada por infecção pelo genótipo 1 do HCV,Incorporação,2016-12-02
Externa,2016-04-04,Medicamento,Reumatologia ,Bristol Myers Squibb Farmacêutica,Abatacepte,Processo encerrado: decisão de não incorporação no SUS,Artrite reumatoide moderada a grave após a falha aos MMCDs sintéticos,Incorporação,2016-12-01
Externa,2016-04-12,Medicamento,Neurologia,Novartis Biociências,Fingolimode,Processo encerrado: decisão de incorporação no SUS,Esclerose múltipla remitente recorrente após falha terapêutica com betainterferona ou glatirâmer,Incorporação,2017-03-14
Externa,2016-05-04,Medicamento,Reumatologia ,Laboratórios Pfizer,Tofacitinibe,Processo encerrado: decisão de incorporação no SUS,Pacientes adultos com artrite reumatoide ativa moderada a grave com resposta inadequada a um ou mais medicamentos modificadores do curso da doença,Incorporação,2017-02-02
Externa,2016-05-11,Medicamento,Neurologia,Novartis Biociências,Rivastigmina adesivo transdérmico,Processo encerrado: decisão de incorporação no SUS,Demência leve e moderadamente grave do tipo Alzheimer,Incorporação,2016-08-04
Externa,2016-06-03,Medicamento,Endocrinologia,Sociedade Brasileira de Diabetes  SBD,"Insulina análogas de ação rápida (lispro, asparte ou glulisina)",Processo encerrado: decisão de incorporação no SUS,Diabetes mellitus tipo I,Incorporação,2017-02-22
Externa,2016-06-06,Medicamento,Oncologia,Produtos Roche Químicos e Farmacêuticos,Bevacizumabe,Processo encerrado: decisão de não incorporação no SUS,"Câncer de colo de útero persistente, recorrente ou metastático",Incorporação,2017-02-01
Externa,2016-06-07,Medicamento,Gastroenterologia,UCB Biopharma,Certolizumabe pegol,Processo encerrado: decisão de incorporação no SUS,Doença de Crohn moderada a grave,Incorporação,2017-01-05
Externa,2016-06-24,Medicamento,Hematologia,Laboratórios Pfizer,Alfanonacogue,Processo encerrado: decisão de não incorporação no SUS,Hemofilia B em pacientes menores de 19 anos de idade,Incorporação,2017-04-24
Externa,2016-07-27,Medicamento,Endocrinologia,Aspen Pharma Indústria Farmacêutica,Somatropina,Processo encerrado: decisão de incorporação no SUS,Deficiência do hormônio do crescimento Hipopituitarismo,Incorporação,2017-11-03
Externa,2016-07-27,Medicamento,Endocrinologia,Aspen Pharma Indústria Farmacêutica,Somatropina,Processo encerrado: decisão de incorporação no SUS,Tratamento de pacientes com síndrome de Turner e de pacientes com deficiência de hormônio de crescimento – Hipopituitarismo,Ampliação de Uso,2017-11-03
Externa,2016-07-29,Medicamento,Neurologia,UCB Biopharma,Levetiracetam,Processo encerrado: decisão de não incorporação no SUS,Monoterapia para epilepsia focal em pacientes com falha no tratamento com carbamazepina,Incorporação,2017-02-22
Externa,2016-08-22,Medicamento,Hematologia,Produtos Roche Químicos e Farmacêuticos,Rituximabe subcutâneo,Processo encerrado: decisão de não incorporação no SUS,"Linfoma Não Hodgkin difuso de grandes células B, CD20 positivo em combinação à quimioterapia",Incorporação,2018-07-11
